Id,SalePrice,Neighborhood,Condition1,Utilities,LandContour,OverallQual,GarageQual,PoolQC,ProximityToITHub,PublicTransportAccessibility,SchoolProximity,HospitalProximity,AirQuality,NoisePollution,RegulatoryCompliance,LandAcquisitionComplexity,GrLivArea,GarageCars,BedroomAbvGr,FullBath,HalfBath,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Dist_to_Metro,Airport_Proximity,NRI_Investment_Ratio,RERA_Status,City,State,Local_Economy,JobMarket,GreenSpaces,Fence,FireplaceQu,ShoppingProximity,RestaurantProximity,Zoning,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,Electrical,Functional,KitchenQual,KitchenAbvGr,PavedDrive,Street,Alley,LotShape,LotConfig,LandSlope,LotSize,BldgType,HouseStyle,OverallCond,SwimmingPool,CinemaHallProximity,PubProximity,HighSchoolProximity,IntermediateSchoolProximity,UGCollegeProximity,PGCollegeProximity
45,14463417,Bandra,1 km from Metro,Tanker-dependent,Not Flood-prone,DLF,Low,Good,No,Low,2,3,Good,Low,Non-Compliant,Medium,2708,2,5,1,1,909,93,334,35,4,19,0.344278174456721,Non-Compliant,Chennai,Delhi,Weak,Fair,Yes,Yes,Fair,1,2,Residential,2010,2019,Slate,Metal,Vinyl,Brick,419,Excellent,Excellent,Poured Concrete,Good,Good,ALQ,ALQ,Fair,Yes,Upgraded,Functional,Good,2,Yes,Paved,Gravel,Irregular,Inside,Gentle,7585,Single-family,Two-story,6,Yes,2,1,1,1,4,3
46,12326519,Anna Nagar,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,Medium,Excellent,No,High,1,5,Good,High,Compliant,High,1347,3,4,2,0,803,25,83,67,2,12,0.47340875092781687,Non-Compliant,Delhi,Karnataka,Strong,Good,No,No,Fair,1,2,Residential,2006,2018,Slate,Wood,Vinyl,Brick,364,Fair,Excellent,Crawl Space,Excellent,Average,GLQ,BLQ,Fair,Yes,Standard,Typical,Excellent,2,No,Gravel,Paved,Irregular,Cul-de-sac,Gentle,12779,Single-family,Ranch,7,No,2,3,2,1,3,1
47,11750675,Anna Nagar,2 km from Metro,24/7,Flood-prone,DLF,Medium,Good,No,Low,3,2,Good,Medium,Non-Compliant,High,1173,3,5,2,0,686,430,194,1740,4,16,0.30783691419752374,Non-Compliant,Mumbai,Karnataka,Weak,Good,No,Yes,Good,1,4,Commercial,2020,2001,Asphalt Shingles,Vinyl,Wood,Brick,249,Fair,Fair,Poured Concrete,Good,Good,BLQ,ALQ,Excellent,No,Upgraded,Typical,Fair,2,No,Gravel,Paved,Irregular,Corner,Gentle,6413,Townhouse,Ranch,1,No,4,1,3,1,2,3
48,10790161,Gurgaon,1 km from Metro,24/7,Flood-prone,Local Builder,Medium,Good,Yes,Medium,3,5,Good,Medium,Compliant,High,2444,1,3,1,1,208,305,363,543,2,13,0.413176639421878,Compliant,Chennai,Delhi,Weak,Poor,No,Yes,Fair,1,3,Residential,2010,2018,Slate,Metal,Wood,Stone,241,Good,Excellent,Slab,Excellent,Good,GLQ,BLQ,Excellent,Yes,Standard,Functional,Good,1,No,Gravel,Paved,Irregular,Corner,Gentle,5244,Townhouse,Two-story,6,No,1,1,1,3,2,2
49,12564236,Koramangala,2 km from Metro,24/7,Flood-prone,Sobha,Low,Excellent,Yes,Low,2,5,Fair,High,Compliant,Medium,2070,3,4,1,0,157,113,401,1228,2,23,0.3307657307839904,Compliant,Chennai,Delhi,Weak,Fair,Yes,No,Fair,3,1,Commercial,2010,2011,Asphalt Shingles,Metal,Wood,None,309,Excellent,Fair,Slab,Fair,Good,ALQ,BLQ,Excellent,Yes,Standard,Typical,Excellent,2,No,Gravel,Gravel,Regular,Corner,Severe,10347,Townhouse,Ranch,6,Yes,3,3,4,1,1,2
50,9848931,Bandra,1 km from Metro,Tanker-dependent,Flood-prone,Tata,Low,Good,No,Low,4,4,Good,Low,Non-Compliant,High,1342,1,2,2,0,168,343,235,931,2,16,0.43989834783669324,Compliant,Chennai,Karnataka,Medium,Fair,Yes,Yes,Excellent,3,2,Mixed,2022,2011,Clay or Tile,Wood,Vinyl,Stone,749,Fair,Good,Crawl Space,Good,Good,ALQ,ALQ,Good,No,Standard,Functional,Fair,2,Yes,Paved,Paved,Regular,Cul-de-sac,Gentle,11887,Single-family,Ranch,7,Yes,1,2,1,4,2,1
51,13689939,Anna Nagar,2 km from Metro,24/7,Not Flood-prone,DLF,Medium,Good,Yes,Low,4,2,Poor,Medium,Compliant,Low,2895,1,2,1,1,98,337,402,97,3,28,0.22589420917875014,Compliant,Bangalore,Karnataka,Strong,Good,No,No,Excellent,1,1,Mixed,2011,2023,Clay or Tile,Vinyl,Vinyl,Stone,559,Excellent,Excellent,Crawl Space,Excellent,Poor,GLQ,ALQ,Excellent,Yes,Upgraded,Functional,Excellent,2,Yes,Gravel,Paved,Irregular,Cul-de-sac,Gentle,12381,Single-family,Two-story,4,Yes,3,2,1,2,2,3
52,12656574,Anna Nagar,Adjacent to Metro,24/7,Not Flood-prone,Local Builder,Medium,Good,No,High,3,3,Fair,High,Compliant,Medium,2005,2,3,2,1,697,308,187,94,3,29,0.3129398585392761,Compliant,Chennai,Maharashtra,Medium,Fair,Yes,No,Fair,4,2,Commercial,2004,2019,Slate,Vinyl,Metal,Stone,586,Good,Fair,Poured Concrete,Fair,Average,ALQ,ALQ,Fair,No,Upgraded,Functional,Fair,2,No,Gravel,Gravel,Regular,Cul-de-sac,Moderate,11745,Townhouse,Ranch,5,No,1,2,1,1,4,1
53,12261245,Gurgaon,1 km from Metro,Tanker-dependent,Flood-prone,DLF,Low,Excellent,Yes,Medium,4,3,Poor,High,Compliant,Medium,2567,3,4,1,0,486,103,244,1629,4,21,0.47957370559848245,Non-Compliant,Delhi,Maharashtra,Weak,Good,Yes,Yes,Good,1,4,Commercial,2022,2014,Slate,Metal,Vinyl,Stone,537,Excellent,Fair,Crawl Space,Good,Good,ALQ,GLQ,Good,Yes,Standard,Functional,Good,1,No,Gravel,Paved,Irregular,Inside,Moderate,5361,Townhouse,Ranch,5,No,1,3,1,4,3,4
54,14762842,Gurgaon,2 km from Metro,24/7,Not Flood-prone,Local Builder,Medium,Good,Yes,Medium,2,4,Fair,Low,Non-Compliant,Low,1531,3,4,1,1,420,129,236,363,3,22,0.16591072924873912,Non-Compliant,Chennai,Tamil Nadu,Weak,Fair,No,Yes,Fair,1,1,Commercial,2004,2014,Clay or Tile,Vinyl,Wood,Brick,105,Excellent,Fair,Crawl Space,Excellent,Good,ALQ,BLQ,Excellent,Yes,Upgraded,Typical,Fair,2,Yes,Gravel,Gravel,Irregular,Cul-de-sac,Gentle,5407,Single-family,Ranch,4,No,1,1,1,1,1,2
55,14213726,Gurgaon,2 km from Metro,Tanker-dependent,Not Flood-prone,Sobha,High,Fair,Yes,Low,2,4,Good,Medium,Non-Compliant,Medium,1899,2,2,3,0,308,371,224,1551,3,14,0.28999783368574883,Non-Compliant,Delhi,Karnataka,Medium,Good,No,No,Excellent,1,1,Residential,2014,2022,Asphalt Shingles,Metal,Metal,Stone,553,Fair,Excellent,Crawl Space,Good,Poor,BLQ,ALQ,Fair,No,Standard,Typical,Excellent,2,No,Paved,Paved,Irregular,Cul-de-sac,Moderate,9690,Single-family,Two-story,7,Yes,2,4,2,3,4,2
56,9699770,Bandra,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,Low,Fair,Yes,Low,1,5,Poor,Low,Compliant,Medium,2417,2,3,2,0,637,439,83,1454,3,16,0.12864158936534353,Non-Compliant,Chennai,Maharashtra,Weak,Good,No,Yes,Excellent,2,4,Residential,2023,2019,Asphalt Shingles,Vinyl,Vinyl,Stone,741,Good,Excellent,Poured Concrete,Fair,Average,ALQ,BLQ,Excellent,Yes,Standard,Functional,Good,2,No,Gravel,Paved,Regular,Inside,Severe,6692,Townhouse,Ranch,7,Yes,1,2,4,2,3,2
57,12753434,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,High,Excellent,No,High,2,4,Fair,High,Compliant,High,2301,3,4,3,0,648,304,349,1077,4,26,0.477574462809911,Non-Compliant,Chennai,Tamil Nadu,Weak,Fair,Yes,Yes,Excellent,4,2,Residential,2016,2007,Asphalt Shingles,Wood,Wood,None,552,Excellent,Excellent,Poured Concrete,Good,Poor,ALQ,ALQ,Fair,Yes,Standard,Functional,Fair,2,Yes,Gravel,Gravel,Irregular,Cul-de-sac,Severe,14534,Single-family,Two-story,2,Yes,1,2,2,2,2,2
58,6836878,Gurgaon,1 km from Metro,24/7,Not Flood-prone,DLF,High,Excellent,Yes,Medium,1,4,Fair,Medium,Compliant,Medium,1798,3,3,1,0,895,242,354,688,2,29,0.10259844832568957,Compliant,Bangalore,Delhi,Strong,Good,No,Yes,Excellent,1,2,Commercial,2003,2017,Asphalt Shingles,Vinyl,Vinyl,None,924,Excellent,Good,Crawl Space,Excellent,Poor,ALQ,BLQ,Good,No,Upgraded,Functional,Fair,1,No,Gravel,Paved,Regular,Corner,Moderate,14710,Single-family,Ranch,1,No,1,3,3,4,3,4
59,14845615,Anna Nagar,1 km from Metro,24/7,Flood-prone,Sobha,Medium,Good,No,High,1,3,Good,Low,Non-Compliant,Medium,2677,1,2,3,0,316,162,240,763,2,11,0.1426521712216042,Compliant,Chennai,Tamil Nadu,Weak,Good,No,No,Fair,3,1,Mixed,2012,2023,Slate,Vinyl,Vinyl,Brick,307,Good,Fair,Crawl Space,Excellent,Average,GLQ,ALQ,Good,No,Upgraded,Typical,Good,1,Yes,Paved,Paved,Regular,Inside,Severe,12449,Single-family,Two-story,7,Yes,1,2,1,1,2,2
60,6178104,Gurgaon,1 km from Metro,Tanker-dependent,Not Flood-prone,DLF,High,Good,No,High,2,5,Poor,Low,Non-Compliant,Medium,1037,2,3,2,1,1,286,139,1592,1,27,0.13216291049107265,Compliant,Delhi,Maharashtra,Strong,Poor,No,No,Good,3,3,Commercial,2006,2015,Clay or Tile,Wood,Wood,Brick,33,Excellent,Good,Poured Concrete,Excellent,Average,ALQ,GLQ,Excellent,Yes,Upgraded,Typical,Excellent,1,No,Paved,Paved,Regular,Inside,Gentle,11330,Single-family,Two-story,3,No,1,3,2,4,2,3
61,6346976,Anna Nagar,1 km from Metro,Tanker-dependent,Not Flood-prone,Local Builder,High,Good,No,Medium,3,4,Poor,Low,Compliant,High,2323,1,5,1,0,914,371,274,944,3,12,0.2490508545999749,Compliant,Delhi,Maharashtra,Weak,Good,Yes,Yes,Excellent,2,2,Mixed,2000,2014,Asphalt Shingles,Wood,Vinyl,Brick,995,Fair,Excellent,Crawl Space,Excellent,Good,GLQ,GLQ,Good,Yes,Upgraded,Typical,Fair,1,No,Gravel,Paved,Regular,Cul-de-sac,Moderate,7510,Townhouse,Ranch,2,No,4,1,3,3,4,4
62,14438573,Koramangala,1 km from Metro,Tanker-dependent,Not Flood-prone,Tata,High,Fair,Yes,Medium,1,4,Good,Medium,Non-Compliant,Low,1764,2,3,2,1,410,345,103,855,4,10,0.13103423320121457,Non-Compliant,Delhi,Karnataka,Weak,Fair,No,No,Excellent,3,4,Residential,2018,2023,Slate,Wood,Wood,Brick,439,Good,Good,Crawl Space,Good,Average,BLQ,GLQ,Fair,Yes,Standard,Functional,Excellent,1,Yes,Gravel,Paved,Irregular,Cul-de-sac,Severe,5684,Single-family,Ranch,6,No,1,4,2,4,1,1
63,13890068,Anna Nagar,Adjacent to Metro,24/7,Not Flood-prone,DLF,High,Good,Yes,Low,1,5,Fair,Medium,Non-Compliant,High,1992,3,5,3,0,130,48,6,198,2,14,0.19809391970846232,Compliant,Mumbai,Tamil Nadu,Weak,Good,No,Yes,Excellent,2,4,Commercial,2001,2002,Asphalt Shingles,Vinyl,Metal,Stone,563,Excellent,Excellent,Slab,Fair,Average,GLQ,BLQ,Excellent,Yes,Upgraded,Functional,Fair,1,Yes,Gravel,Gravel,Regular,Cul-de-sac,Severe,11326,Townhouse,Ranch,1,No,1,4,2,3,2,2
64,10567575,Bandra,1 km from Metro,24/7,Flood-prone,Tata,Medium,Fair,Yes,High,4,4,Fair,Low,Non-Compliant,Medium,2123,2,3,3,1,686,0,103,1356,3,12,0.4250702189811203,Non-Compliant,Delhi,Tamil Nadu,Medium,Fair,No,Yes,Excellent,1,1,Commercial,2010,2011,Asphalt Shingles,Metal,Vinyl,Brick,762,Excellent,Good,Slab,Fair,Good,GLQ,ALQ,Good,Yes,Upgraded,Typical,Fair,1,Yes,Gravel,Paved,Irregular,Corner,Gentle,11049,Single-family,Ranch,3,Yes,2,3,3,4,4,3
65,8461347,Gurgaon,1 km from Metro,24/7,Not Flood-prone,Local Builder,Low,Excellent,Yes,Medium,3,4,Good,Low,Non-Compliant,Low,1692,1,4,2,0,604,250,38,144,3,26,0.4498574469345271,Compliant,Bangalore,Maharashtra,Weak,Good,Yes,No,Fair,3,2,Residential,2002,2018,Asphalt Shingles,Wood,Wood,None,936,Excellent,Fair,Poured Concrete,Fair,Poor,GLQ,GLQ,Excellent,Yes,Standard,Typical,Good,2,Yes,Gravel,Paved,Regular,Corner,Moderate,5423,Single-family,Ranch,9,Yes,4,3,4,2,1,1
66,8269082,Gurgaon,2 km from Metro,24/7,Not Flood-prone,Sobha,High,Fair,No,Medium,3,3,Fair,Low,Non-Compliant,High,2076,1,5,1,0,192,70,157,895,2,24,0.10312272239215542,Non-Compliant,Mumbai,Karnataka,Weak,Fair,No,No,Good,2,4,Commercial,2019,2015,Slate,Wood,Metal,Brick,374,Fair,Good,Crawl Space,Fair,Good,GLQ,GLQ,Good,Yes,Upgraded,Functional,Excellent,1,Yes,Paved,Gravel,Regular,Inside,Gentle,5224,Townhouse,Ranch,4,No,4,1,4,4,3,3
67,6528298,Gurgaon,2 km from Metro,24/7,Flood-prone,Tata,Low,Excellent,No,High,3,2,Good,Medium,Compliant,High,1961,1,3,3,0,408,33,96,47,3,27,0.19080336963601052,Compliant,Bangalore,Karnataka,Strong,Poor,Yes,No,Fair,2,3,Commercial,2004,2000,Asphalt Shingles,Metal,Vinyl,Stone,495,Excellent,Excellent,Slab,Good,Average,ALQ,GLQ,Fair,No,Standard,Typical,Fair,1,Yes,Gravel,Gravel,Regular,Corner,Severe,7456,Single-family,Ranch,9,No,1,4,3,4,1,2
68,7627849,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Excellent,Yes,Low,2,4,Poor,Medium,Compliant,Low,2076,2,4,3,1,352,90,298,1083,4,24,0.13185931554322738,Compliant,Mumbai,Tamil Nadu,Weak,Good,Yes,No,Fair,1,2,Commercial,2016,2021,Asphalt Shingles,Vinyl,Vinyl,None,203,Excellent,Excellent,Crawl Space,Excellent,Good,GLQ,GLQ,Good,No,Standard,Functional,Good,1,Yes,Paved,Gravel,Regular,Corner,Gentle,13743,Single-family,Two-story,8,No,1,3,4,1,4,4
69,8254588,Gurgaon,2 km from Metro,24/7,Flood-prone,DLF,Medium,Fair,Yes,High,2,2,Good,High,Compliant,Medium,2811,1,5,3,0,746,2,43,915,4,24,0.35140408009376534,Compliant,Delhi,Maharashtra,Strong,Fair,Yes,Yes,Good,4,1,Residential,2014,2015,Slate,Metal,Wood,Stone,739,Fair,Fair,Crawl Space,Excellent,Good,ALQ,ALQ,Good,No,Standard,Typical,Excellent,2,Yes,Paved,Paved,Irregular,Corner,Severe,5017,Townhouse,Two-story,7,No,3,1,2,4,3,2
70,10059011,Gurgaon,2 km from Metro,24/7,Not Flood-prone,DLF,Low,Good,Yes,Low,4,5,Poor,High,Non-Compliant,High,2748,3,2,3,0,135,81,349,1650,1,26,0.33493721775684415,Compliant,Chennai,Tamil Nadu,Weak,Good,Yes,No,Fair,3,3,Commercial,2000,2009,Slate,Wood,Metal,None,563,Excellent,Good,Crawl Space,Good,Poor,BLQ,GLQ,Excellent,Yes,Standard,Functional,Fair,1,Yes,Gravel,Gravel,Irregular,Cul-de-sac,Severe,5788,Townhouse,Ranch,3,No,2,1,3,4,4,2
71,7703977,Koramangala,Adjacent to Metro,Tanker-dependent,Flood-prone,Sobha,High,Good,No,Low,2,4,Good,Low,Compliant,Medium,2669,3,3,1,0,334,204,478,615,3,17,0.4130155483214156,Non-Compliant,Chennai,Maharashtra,Strong,Poor,No,Yes,Excellent,1,1,Residential,2003,2000,Clay or Tile,Wood,Metal,None,764,Fair,Good,Slab,Fair,Poor,GLQ,ALQ,Fair,No,Upgraded,Functional,Excellent,2,Yes,Gravel,Gravel,Irregular,Corner,Gentle,13775,Single-family,Ranch,6,No,2,3,4,2,4,4
72,10760324,Anna Nagar,Adjacent to Metro,Tanker-dependent,Flood-prone,Sobha,Medium,Fair,No,Medium,4,5,Poor,High,Compliant,High,2352,2,3,3,0,779,45,167,236,4,16,0.261981025336092,Non-Compliant,Chennai,Maharashtra,Strong,Poor,No,No,Fair,3,4,Mixed,2010,2005,Slate,Wood,Metal,None,396,Good,Fair,Poured Concrete,Fair,Poor,GLQ,GLQ,Good,No,Standard,Typical,Fair,1,No,Gravel,Gravel,Regular,Inside,Gentle,13609,Townhouse,Ranch,2,No,1,2,2,3,2,3
73,11587790,Gurgaon,1 km from Metro,Tanker-dependent,Not Flood-prone,Local Builder,Medium,Good,No,Low,1,5,Good,Medium,Compliant,Low,1340,2,3,3,1,179,457,368,1725,1,12,0.12271742109694905,Non-Compliant,Chennai,Maharashtra,Medium,Fair,No,No,Good,1,2,Commercial,2009,2023,Asphalt Shingles,Vinyl,Metal,Brick,424,Good,Good,Crawl Space,Good,Poor,ALQ,BLQ,Good,No,Standard,Functional,Fair,2,No,Gravel,Gravel,Regular,Cul-de-sac,Gentle,9948,Townhouse,Ranch,1,No,2,1,4,1,2,3
74,7751064,Anna Nagar,1 km from Metro,24/7,Flood-prone,Local Builder,Low,Good,No,Medium,2,4,Poor,High,Non-Compliant,Medium,2040,3,2,2,0,355,485,407,1101,4,24,0.19866935978384748,Non-Compliant,Bangalore,Tamil Nadu,Weak,Fair,No,Yes,Excellent,4,4,Commercial,2017,2003,Slate,Vinyl,Metal,Brick,615,Fair,Excellent,Slab,Good,Poor,BLQ,GLQ,Excellent,No,Upgraded,Typical,Good,1,No,Gravel,Paved,Regular,Inside,Gentle,6581,Townhouse,Ranch,1,Yes,3,3,2,1,2,2
75,10336204,Gurgaon,2 km from Metro,Tanker-dependent,Flood-prone,DLF,High,Fair,Yes,Low,1,4,Good,High,Compliant,Medium,1579,2,4,1,0,833,176,158,1533,1,10,0.43639842022800723,Compliant,Bangalore,Maharashtra,Strong,Poor,Yes,Yes,Good,4,2,Residential,2009,2002,Asphalt Shingles,Metal,Metal,Stone,356,Good,Excellent,Poured Concrete,Excellent,Poor,GLQ,GLQ,Excellent,Yes,Upgraded,Functional,Good,2,Yes,Paved,Paved,Regular,Cul-de-sac,Gentle,14301,Townhouse,Two-story,7,Yes,2,2,2,1,3,1
76,6691803,Bandra,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,High,Good,No,High,2,3,Poor,Low,Non-Compliant,High,1599,2,2,3,0,23,432,174,1110,4,25,0.27987929050416255,Non-Compliant,Chennai,Karnataka,Weak,Poor,No,No,Fair,4,1,Residential,2018,2007,Clay or Tile,Vinyl,Wood,Brick,963,Fair,Excellent,Poured Concrete,Good,Poor,BLQ,ALQ,Excellent,No,Upgraded,Typical,Fair,1,No,Gravel,Gravel,Regular,Inside,Gentle,5442,Townhouse,Ranch,9,Yes,3,2,1,4,1,2
77,11974741,Koramangala,1 km from Metro,24/7,Flood-prone,Sobha,High,Good,Yes,High,1,5,Fair,Low,Compliant,High,2676,2,2,2,1,551,473,349,460,2,27,0.2125719635607357,Non-Compliant,Chennai,Maharashtra,Strong,Fair,Yes,Yes,Fair,1,4,Commercial,2006,2012,Asphalt Shingles,Metal,Wood,Stone,899,Excellent,Good,Slab,Excellent,Good,ALQ,GLQ,Fair,No,Standard,Typical,Fair,2,No,Paved,Paved,Regular,Cul-de-sac,Gentle,6511,Townhouse,Two-story,1,Yes,2,2,3,1,3,2
78,11445113,Gurgaon,2 km from Metro,24/7,Not Flood-prone,Sobha,Medium,Good,Yes,High,4,5,Good,High,Compliant,High,1444,2,5,3,0,50,351,328,1719,1,20,0.16867315435743868,Non-Compliant,Mumbai,Karnataka,Strong,Poor,Yes,No,Fair,1,1,Commercial,2020,2023,Slate,Vinyl,Wood,None,277,Good,Fair,Slab,Good,Good,BLQ,GLQ,Good,Yes,Upgraded,Typical,Excellent,1,No,Gravel,Gravel,Irregular,Cul-de-sac,Gentle,13838,Townhouse,Two-story,8,No,2,1,3,1,3,3
79,14512502,Bandra,2 km from Metro,24/7,Flood-prone,Local Builder,High,Excellent,Yes,High,3,5,Poor,Medium,Non-Compliant,High,2609,1,2,1,1,435,272,349,1902,1,11,0.14852758397257163,Compliant,Delhi,Delhi,Weak,Fair,Yes,Yes,Excellent,1,2,Residential,2009,2009,Asphalt Shingles,Vinyl,Metal,Stone,337,Good,Excellent,Poured Concrete,Good,Good,GLQ,BLQ,Excellent,Yes,Upgraded,Functional,Excellent,2,Yes,Paved,Gravel,Regular,Cul-de-sac,Gentle,12091,Townhouse,Ranch,6,Yes,4,1,4,3,1,4
80,12472555,Koramangala,2 km from Metro,Tanker-dependent,Not Flood-prone,Sobha,Medium,Fair,No,Medium,1,3,Good,Low,Compliant,High,1105,2,2,2,0,213,68,399,276,2,23,0.29989287052161884,Non-Compliant,Chennai,Maharashtra,Medium,Good,Yes,Yes,Good,1,2,Commercial,2022,2009,Slate,Vinyl,Wood,Brick,417,Excellent,Fair,Poured Concrete,Fair,Poor,GLQ,ALQ,Good,Yes,Upgraded,Typical,Good,2,Yes,Paved,Gravel,Regular,Inside,Gentle,6274,Townhouse,Two-story,4,No,1,3,1,2,2,4
81,9396468,Gurgaon,2 km from Metro,Tanker-dependent,Flood-prone,Local Builder,Medium,Excellent,Yes,Low,3,2,Good,Low,Compliant,Medium,1006,2,5,1,1,134,323,196,97,4,20,0.4411165855553215,Non-Compliant,Bangalore,Maharashtra,Medium,Poor,No,No,Good,1,2,Commercial,2015,2004,Clay or Tile,Vinyl,Metal,None,330,Fair,Good,Slab,Excellent,Good,ALQ,GLQ,Excellent,No,Standard,Functional,Excellent,1,No,Paved,Gravel,Regular,Inside,Severe,7750,Townhouse,Two-story,7,No,1,3,2,2,3,1
82,12354460,Koramangala,2 km from Metro,24/7,Flood-prone,Local Builder,High,Excellent,No,Medium,3,3,Fair,Medium,Non-Compliant,Low,2235,3,5,1,1,998,239,275,1110,3,28,0.11537798510104924,Non-Compliant,Mumbai,Delhi,Strong,Fair,Yes,Yes,Good,3,3,Residential,2005,2006,Slate,Vinyl,Wood,Brick,85,Excellent,Good,Slab,Good,Average,GLQ,ALQ,Good,Yes,Standard,Typical,Excellent,1,No,Gravel,Paved,Irregular,Inside,Moderate,6397,Single-family,Ranch,4,No,2,3,2,2,1,1
83,13006802,Anna Nagar,Adjacent to Metro,24/7,Flood-prone,Tata,High,Excellent,No,Low,2,5,Poor,Medium,Compliant,Low,1884,3,2,1,1,932,249,64,1001,1,19,0.16471762331944306,Non-Compliant,Delhi,Tamil Nadu,Medium,Poor,No,Yes,Excellent,4,4,Residential,2014,2017,Asphalt Shingles,Wood,Metal,Stone,134,Fair,Excellent,Poured Concrete,Excellent,Good,BLQ,BLQ,Fair,Yes,Standard,Typical,Fair,2,No,Paved,Gravel,Regular,Cul-de-sac,Severe,5217,Townhouse,Ranch,5,No,3,4,1,3,2,2
84,6928759,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,Tata,High,Fair,Yes,High,1,3,Good,Low,Non-Compliant,High,1913,1,3,3,0,168,95,400,22,1,19,0.20248192238304494,Compliant,Mumbai,Delhi,Strong,Poor,Yes,Yes,Excellent,1,3,Mixed,2018,2002,Clay or Tile,Wood,Metal,Stone,387,Excellent,Good,Crawl Space,Good,Good,BLQ,GLQ,Good,No,Upgraded,Functional,Fair,1,Yes,Gravel,Gravel,Regular,Cul-de-sac,Moderate,14568,Townhouse,Two-story,2,No,4,1,4,3,4,1
85,10785178,Gurgaon,1 km from Metro,Tanker-dependent,Not Flood-prone,Local Builder,Medium,Good,Yes,Medium,1,5,Poor,Medium,Compliant,Medium,1403,3,5,1,0,838,220,27,565,4,17,0.3889287701794861,Non-Compliant,Mumbai,Tamil Nadu,Medium,Good,No,Yes,Excellent,2,3,Commercial,2007,2008,Clay or Tile,Vinyl,Wood,Brick,715,Fair,Good,Poured Concrete,Excellent,Poor,ALQ,ALQ,Excellent,No,Standard,Functional,Excellent,1,No,Paved,Gravel,Irregular,Inside,Gentle,10837,Single-family,Ranch,7,Yes,2,2,3,2,1,4
86,11382184,Koramangala,2 km from Metro,24/7,Not Flood-prone,DLF,Low,Fair,Yes,Medium,3,5,Good,Medium,Compliant,High,1685,3,3,2,0,388,73,433,1317,1,10,0.25138352092355454,Compliant,Bangalore,Delhi,Medium,Good,No,Yes,Good,4,1,Mixed,2007,2023,Asphalt Shingles,Vinyl,Vinyl,Stone,793,Fair,Fair,Poured Concrete,Good,Good,ALQ,BLQ,Excellent,No,Standard,Typical,Good,1,Yes,Paved,Gravel,Regular,Corner,Moderate,11857,Single-family,Two-story,5,No,1,3,2,4,1,4
87,8218417,Bandra,Adjacent to Metro,Tanker-dependent,Flood-prone,Sobha,High,Fair,Yes,Medium,4,3,Good,High,Compliant,Low,2297,3,5,2,1,796,289,69,1904,4,26,0.4503050212709754,Compliant,Mumbai,Karnataka,Weak,Good,Yes,Yes,Excellent,3,1,Mixed,2007,2010,Clay or Tile,Vinyl,Metal,None,894,Excellent,Excellent,Poured Concrete,Fair,Good,GLQ,BLQ,Excellent,Yes,Standard,Functional,Excellent,1,No,Gravel,Paved,Regular,Inside,Moderate,9474,Single-family,Two-story,5,No,4,1,2,4,4,2
88,8817344,Gurgaon,Adjacent to Metro,Tanker-dependent,Not Flood-prone,DLF,Medium,Good,Yes,High,1,4,Good,High,Non-Compliant,High,2016,3,2,3,0,830,404,464,864,2,24,0.46911836708505217,Non-Compliant,Mumbai,Karnataka,Weak,Good,No,Yes,Good,4,2,Residential,2002,2022,Slate,Metal,Metal,Brick,318,Fair,Fair,Poured Concrete,Good,Good,ALQ,ALQ,Fair,Yes,Upgraded,Typical,Excellent,2,No,Paved,Gravel,Regular,Inside,Gentle,6368,Townhouse,Ranch,9,Yes,2,4,2,4,3,2
89,9486316,Bandra,2 km from Metro,24/7,Flood-prone,DLF,High,Excellent,No,Low,2,4,Fair,Low,Non-Compliant,High,1444,3,5,3,1,154,83,198,337,3,29,0.10785828854704055,Non-Compliant,Delhi,Delhi,Strong,Fair,No,No,Good,4,4,Mixed,2005,2019,Clay or Tile,Metal,Metal,Stone,921,Good,Excellent,Crawl Space,Excellent,Poor,ALQ,BLQ,Good,No,Standard,Typical,Excellent,1,Yes,Gravel,Gravel,Regular,Corner,Gentle,12398,Single-family,Ranch,3,No,4,2,3,4,2,1
90,7387261,Gurgaon,Adjacent to Metro,24/7,Not Flood-prone,Local Builder,Low,Excellent,Yes,Medium,1,5,Good,High,Compliant,Low,1726,1,3,3,0,978,215,313,1223,1,28,0.24261654432497917,Non-Compliant,Bangalore,Karnataka,Strong,Good,Yes,Yes,Good,2,1,Mixed,2021,2014,Clay or Tile,Wood,Vinyl,None,462,Excellent,Good,Poured Concrete,Excellent,Good,GLQ,ALQ,Good,No,Upgraded,Functional,Fair,2,No,Paved,Gravel,Regular,Cul-de-sac,Moderate,9759,Single-family,Ranch,2,No,3,4,4,2,1,2
